Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
3659,Estimates,Spain,19,724,Country,925,2015,  1 084,  1 205,  1 081,  1 086,  1 139,  1 288,  1 638,  1 972,  1 929,  1 814,  1 747,  1 536,  1 281,  1 224,  1 074,870,888,586,248,60,8,Female-Population
3660,Estimates,Spain,19,724,Country,925,2020,964,  1 088,  1 207,  1 087,  1 101,  1 158,  1 303,  1 647,  1 974,  1 925,  1 804,  1 730,  1 513,  1 253,  1 181,  1 005,758,661,323,84,11,Female-Population
3676,Estimates,Austria,,40,Country,926,1950,252,276,247,223,252,296,200,278,295,287,264,228,200,166,127,77,35,12,2,0,0,Female-Population
3677,Estimates,Austria,,40,Country,926,1955,241,249,274,244,216,243,288,193,271,288,278,253,214,180,138,92,44,14,3,0,0,Female-Population
3678,Estimates,Austria,,40,Country,926,1960,284,238,247,272,239,210,237,283,189,266,280,267,238,194,152,102,55,19,4,0,0,Female-Population
3679,Estimates,Austria,,40,Country,926,1965,316,283,238,248,272,239,210,236,281,187,260,271,253,218,166,115,63,24,5,1,0,Female-Population
3680,Estimates,Austria,,40,Country,926,1970,304,316,284,239,251,276,243,212,236,278,184,252,258,232,187,126,71,28,7,1,0,Female-Population
3681,Estimates,Austria,,40,Country,926,1975,248,305,317,286,245,258,282,246,213,235,274,179,241,238,202,144,80,33,8,1,0,Female-Population
3682,Estimates,Austria,,40,Country,926,1980,210,248,305,316,286,245,258,281,244,211,231,266,171,225,210,159,94,38,10,1,0,Female-Population
3683,Estimates,Austria,,40,Country,926,1985,216,210,248,305,317,287,246,258,279,242,208,225,256,161,201,170,108,47,12,2,0,Female-Population
3684,Estimates,Austria,,40,Country,926,1990,209,218,211,252,313,327,295,251,260,279,240,204,218,242,146,168,120,58,16,2,0,Female-Population
3685,Estimates,Austria,,40,Country,926,1995,230,227,233,225,273,340,347,306,253,249,263,221,189,209,225,122,125,71,22,3,0,Female-Population
3686,Estimates,Austria,,40,Country,926,2000,203,231,227,235,230,279,345,350,307,252,247,258,215,181,194,196,94,75,28,5,0,Female-Population
3687,Estimates,Austria,,40,Country,926,2005,194,210,238,240,258,252,292,350,350,306,251,243,252,207,169,173,157,60,32,7,1,Female-Population
3688,Estimates,Austria,,40,Country,926,2010,190,198,214,246,256,276,264,298,352,350,306,249,238,244,195,153,142,103,28,8,1,Female-Population
3689,Estimates,Austria,,40,Country,926,2015,197,196,203,222,270,285,295,273,302,355,349,303,246,233,235,182,129,98,50,8,1,Female-Population
3690,Estimates,Austria,,40,Country,926,2020,218,206,205,219,246,295,305,308,281,307,356,347,298,237,220,215,153,90,47,13,1,Female-Population
3691,Estimates,Belgium,,56,Country,926,1950,342,268,284,309,323,339,232,312,326,328,303,262,227,197,153,101,51,18,4,0,0,Female-Population
3692,Estimates,Belgium,,56,Country,926,1955,343,342,268,286,313,326,340,232,310,322,321,292,247,205,165,113,60,22,5,1,0,Female-Population
3693,Estimates,Belgium,,56,Country,926,1960,366,345,344,271,289,315,326,339,231,306,315,310,276,225,174,124,69,27,6,1,0,Female-Population
3694,Estimates,Belgium,,56,Country,926,1965,382,370,348,347,275,293,317,325,335,226,298,304,294,252,193,132,77,31,8,1,0,Female-Population
3695,Estimates,Belgium,,56,Country,926,1970,350,384,373,352,352,280,295,315,320,329,220,288,289,269,217,147,83,35,9,1,0,Female-Population
3696,Estimates,Belgium,,56,Country,926,1975,318,353,388,378,358,357,282,296,314,317,323,214,275,267,234,169,95,39,11,2,0,Female-Population
3697,Estimates,Belgium,,56,Country,926,1980,292,321,356,393,385,363,360,283,295,312,312,314,205,256,236,187,113,48,13,2,0,Female-Population
3698,Estimates,Belgium,,56,Country,926,1985,287,293,321,356,393,386,363,358,281,292,306,304,302,192,230,194,131,60,17,3,0,Female-Population
3699,Estimates,Belgium,,56,Country,926,1990,287,291,294,324,361,396,385,361,355,278,288,300,294,285,175,194,142,74,23,4,0,Female-Population
3700,Estimates,Belgium,,56,Country,926,1995,298,296,294,297,333,371,401,387,362,353,274,282,290,279,262,151,148,86,31,6,0,Female-Population
3701,Estimates,Belgium,,56,Country,926,2000,282,302,298,297,303,338,374,402,386,358,347,268,273,277,259,229,117,92,37,8,1,Female-Population
3702,Estimates,Belgium,,56,Country,926,2005,285,291,309,307,318,325,347,381,405,386,355,342,262,263,260,230,183,75,40,9,1,Female-Population
3703,Estimates,Belgium,,56,Country,926,2010,309,294,299,321,330,349,350,364,387,404,384,350,330,248,248,238,191,123,36,11,1,Female-Population
3704,Estimates,Belgium,,56,Country,926,2015,315,319,304,308,343,360,372,366,373,392,402,379,339,311,232,223,196,132,60,10,1,Female-Population
3705,Estimates,Belgium,,56,Country,926,2020,307,323,326,312,320,356,371,379,370,374,390,397,371,327,295,212,189,138,67,18,2,Female-Population
3706,Estimates,France,,250,Country,926,1950,  1 945,  1 335,  1 401,  1 544,  1 580,  1 633,987,  1 455,  1 544,  1 527,  1 424,  1 293,  1 180,  1 038,836,565,295,114,25,3,0,Female-Population
3707,Estimates,France,,250,Country,926,1955,  1 916,  1 950,  1 341,  1 402,  1 540,  1 573,  1 623,981,  1 439,  1 517,  1 485,  1 368,  1 217,  1 073,883,630,347,131,32,4,0,Female-Population
3708,Estimates,France,,250,Country,926,1960,  1 958,  1 965,  1 984,  1 360,  1 414,  1 560,  1 602,  1 645,997,  1 438,  1 497,  1 445,  1 304,  1 120,929,686,407,164,39,5,0,Female-Population
3709,Estimates,France,,250,Country,926,1965,  2 082,  2 006,  2 025,  2 038,  1 413,  1 470,  1 615,  1 649,  1 676,  1 019,  1 440,  1 480,  1 405,  1 232,  1 000,747,458,200,52,7,0,Female-Population
3710,Estimates,France,,250,Country,926,1970,  2 051,  2 093,  2 028,  2 045,  2 054,  1 431,  1 486,  1 625,  1 648,  1 662,  1 003,  1 401,  1 419,  1 311,  1 091,804,508,235,68,10,1,Female-Population
3711,Estimates,France,,250,Country,926,1975,  2 006,  2 067,  2 114,  2 058,  2 074,  2 077,  1 447,  1 494,  1 623,  1 635,  1 634,977,  1 349,  1 335,  1 176,893,562,271,83,14,1,Female-Population
3712,Estimates,France,,250,Country,926,1980,  1 779,  2 024,  2 090,  2 135,  2 074,  2 090,  2 092,  1 458,  1 491,  1 604,  1 606,  1 596,946,  1 280,  1 220,991,650,317,103,18,2,Female-Population
3713,Estimates,France,,250,Country,926,1985,  1 870,  1 796,  2 052,  2 117,  2 155,  2 096,  2 113,  2 102,  1 454,  1 477,  1 581,  1 574,  1 549,903,  1 179,  1 045,740,378,125,24,2,Female-Population
3714,Estimates,France,,250,Country,926,1990,  1 855,  1 881,  1 820,  2 075,  2 132,  2 172,  2 117,  2 124,  2 096,  1 441,  1 458,  1 553,  1 533,  1 485,841,  1 034,815,461,163,32,3,Female-Population
3715,Estimates,France,,250,Country,926,1995,  1 769,  1 857,  1 896,  1 829,  2 072,  2 135,  2 189,  2 129,  2 121,  2 081,  1 425,  1 433,  1 514,  1 474,  1 395,753,839,539,215,46,4,Female-Population
3716,Estimates,France,,250,Country,926,2000,  1 791,  1 773,  1 882,  1 916,  1 835,  2 075,  2 147,  2 200,  2 130,  2 112,  2 064,  1 410,  1 409,  1 468,  1 395,  1 260,621,571,262,62,6,Female-Population
3717,Estimates,France,,250,Country,926,2005,  1 872,  1 812,  1 832,  1 945,  1 964,  1 877,  2 125,  2 192,  2 226,  2 141,  2 115,  2 061,  1 406,  1 388,  1 417,  1 283,  1 057,436,291,80,9,Female-Population
3718,Estimates,France,,250,Country,926,2010,  1 925,  1 887,  1 861,  1 863,  1 946,  1 975,  1 919,  2 167,  2 213,  2 226,  2 125,  2 089,  2 021,  1 364,  1 322,  1 301,  1 096,772,238,99,14,Female-Population
3719,Estimates,France,,250,Country,926,2015,  1 902,  1 942,  1 934,  1 871,  1 843,  1 953,  2 025,  1 971,  2 193,  2 218,  2 217,  2 106,  2 056,  1 972,  1 310,  1 226,  1 127,821,435,84,18,Female-Population
3720,Estimates,France,,250,Country,926,2020,  1 770,  1 912,  1 951,  1 902,  1 828,  1 852,  2 010,  2 074,  2 000,  2 213,  2 217,  2 192,  2 070,  2 006,  1 896,  1 222,  1 072,854,471,156,16,Female-Population
3721,Estimates,Germany,,276,Country,926,1950,  2 242,  2 517,  3 122,  2 589,  2 550,  2 833,  2 078,  3 015,  3 171,  2 936,  2 648,  2 275,  1 931,  1 522,  1 171,679,264,110,27,3,0,Female-Population
3722,Estimates,Germany,,276,Country,926,1955,  2 571,  2 228,  2 511,  3 110,  2 573,  2 531,  2 808,  2 056,  2 976,  3 114,  2 859,  2 545,  2 136,  1 737,  1 261,835,383,106,28,4,0,Female-Population
3723,Estimates,Germany,,276,Country,926,1960,  2 821,  2 580,  2 278,  2 527,  3 038,  2 503,  2 533,  2 774,  1 998,  2 943,  3 047,  2 768,  2 412,  1 948,  1 468,930,494,160,28,4,0,Female-Population
3724,Estimates,Germany,,276,Country,926,1965,  3 112,  2 813,  2 594,  2 316,  2 565,  3 009,  2 457,  2 501,  2 715,  1 962,  2 900,  2 955,  2 637,  2 219,  1 673,  1 109,565,213,43,4,0,Female-Population
3725,Estimates,Germany,,276,Country,926,1970,  2 959,  3 135,  2 842,  2 600,  2 357,  2 643,  3 041,  2 451,  2 521,  2 696,  1 896,  2 817,  2 817,  2 419,  1 904,  1 268,679,248,59,6,0,Female-Population
3726,Estimates,Germany,,276,Country,926,1975,  2 162,  3 005,  3 160,  2 874,  2 645,  2 400,  2 675,  3 047,  2 435,  2 491,  2 640,  1 830,  2 687,  2 603,  2 090,  1 463,794,307,71,9,1,Female-Population
3727,Estimates,Germany,,276,Country,926,1980,  1 929,  2 144,  3 014,  3 211,  2 918,  2 654,  2 374,  2 643,  3 023,  2 397,  2 450,  2 576,  1 748,  2 504,  2 293,  1 647,951,378,94,12,1,Female-Population
3728,Estimates,Germany,,276,Country,926,1985,  2 004,  1 914,  2 128,  3 022,  3 230,  2 933,  2 652,  2 352,  2 622,  2 990,  2 347,  2 393,  2 482,  1 632,  2 236,  1 860,  1 115,483,126,18,1,Female-Population
3729,Estimates,Germany,,276,Country,926,1990,  2 119,  2 073,  1 959,  2 189,  3 123,  3 340,  3 009,  2 707,  2 380,  2 615,  2 957,  2 297,  2 326,  2 355,  1 465,  1 862,  1 326,601,175,27,2,Female-Population
3730,Estimates,Germany,,276,Country,926,1995,  1 985,  2 254,  2 198,  2 087,  2 351,  3 293,  3 484,  3 123,  2 768,  2 394,  2 608,  2 936,  2 259,  2 227,  2 161,  1 249,  1 378,764,233,39,3,Female-Population
3731,Estimates,Germany,,276,Country,926,2000,  1 907,  2 031,  2 285,  2 232,  2 191,  2 442,  3 295,  3 471,  3 114,  2 752,  2 364,  2 552,  2 852,  2 159,  2 059,  1 874,961,841,318,55,4,Female-Population
3732,Estimates,Germany,,276,Country,926,2005,  1 754,  1 937,  2 049,  2 298,  2 360,  2 351,  2 495,  3 301,  3 456,  3 091,  2 736,  2 338,  2 480,  2 739,  2 008,  1 798,  1 469,613,370,81,7,Female-Population
3733,Estimates,Germany,,276,Country,926,2010,  1 651,  1 763,  1 933,  2 040,  2 360,  2 437,  2 345,  2 466,  3 280,  3 429,  3 045,  2 679,  2 255,  2 363,  2 577,  1 792,  1 446,960,281,97,10,Female-Population
3734,Estimates,Germany,,276,Country,926,2015,  1 701,  1 704,  1 846,  2 036,  2 154,  2 477,  2 541,  2 421,  2 512,  3 297,  3 420,  3 012,  2 625,  2 185,  2 254,  2 365,  1 500,979,449,75,13,Female-Population
3735,Estimates,Germany,,276,Country,926,2020,  1 976,  1 852,  1 832,  1 969,  2 171,  2 302,  2 619,  2 656,  2 508,  2 576,  3 328,  3 414,  2 966,  2 532,  2 043,  2 006,  1 900,  1 022,522,159,16,Female-Population
3736,Estimates,Luxembourg,,442,Country,926,1950,9,10,10,11,12,11,10,12,12,11,10,8,7,6,4,3,1,1,0,0,0,Female-Population
3737,Estimates,Luxembourg,,442,Country,926,1955,10,9,10,10,11,12,11,10,11,12,11,10,8,6,5,3,2,1,0,0,0,Female-Population
3738,Estimates,Luxembourg,,442,Country,926,1960,12,11,10,10,10,11,12,12,9,11,12,11,9,7,5,4,2,1,0,0,0,Female-Population
3739,Estimates,Luxembourg,,442,Country,926,1965,13,12,11,11,10,11,12,12,12,9,11,11,10,8,6,4,2,1,0,0,0,Female-Population
3740,Estimates,Luxembourg,,442,Country,926,1970,12,13,12,12,11,11,11,12,12,12,9,11,11,9,7,4,2,1,0,0,0,Female-Population
3741,Estimates,Luxembourg,,442,Country,926,1975,10,12,13,13,13,12,12,12,12,12,11,9,10,10,8,5,3,1,0,0,0,Female-Population
3742,Estimates,Luxembourg,,442,Country,926,1980,10,11,13,14,15,14,13,12,12,12,12,11,8,10,9,6,4,1,0,0,0,Female-Population
3743,Estimates,Luxembourg,,442,Country,926,1985,10,10,10,13,15,15,15,13,12,12,12,12,11,8,9,7,4,2,1,0,0,Female-Population
3744,Estimates,Luxembourg,,442,Country,926,1990,11,11,10,11,14,16,16,15,13,12,11,11,11,10,7,7,5,2,1,0,0,Female-Population
3745,Estimates,Luxembourg,,442,Country,926,1995,13,12,11,11,13,16,18,17,15,13,11,11,11,11,9,6,5,3,1,0,0,Female-Population
3746,Estimates,Luxembourg,,442,Country,926,2000,14,14,13,12,13,16,18,19,17,15,13,11,11,10,10,8,4,3,1,0,0,Female-Population
3747,Estimates,Luxembourg,,442,Country,926,2005,13,14,14,13,13,14,17,20,19,17,15,13,11,10,9,9,6,3,2,0,0,Female-Population
3748,Estimates,Luxembourg,,442,Country,926,2010,14,14,15,15,15,18,19,20,21,20,17,15,12,10,9,8,7,4,1,0,0,Female-Population
3749,Estimates,Luxembourg,,442,Country,926,2015,15,15,15,17,17,20,23,21,22,22,21,18,14,12,10,8,7,5,2,0,0,Female-Population
3750,Estimates,Luxembourg,,442,Country,926,2020,16,16,16,17,19,22,24,25,22,23,23,21,17,14,11,9,7,5,2,1,0,Female-Population
3751,Estimates,Netherlands,,528,Country,926,1950,579,450,399,399,394,403,349,347,331,300,266,227,191,155,118,75,38,14,3,0,0,Female-Population
3752,Estimates,Netherlands,,528,Country,926,1955,542,575,448,398,393,383,393,342,341,325,294,258,217,176,133,90,46,17,4,0,0,Female-Population
3753,Estimates,Netherlands,,528,Country,926,1960,564,539,574,447,395,387,377,390,340,338,321,288,248,201,153,103,57,22,5,1,0,Female-Population
3754,Estimates,Netherlands,,528,Country,926,1965,596,560,539,575,445,390,383,375,387,337,333,313,276,231,177,121,68,28,7,1,0,Female-Population
3755,Estimates,Netherlands,,528,Country,926,1970,583,597,561,541,575,442,387,381,373,384,332,326,301,259,204,142,82,35,9,1,0,Female-Population
3756,Estimates,Netherlands,,528,Country,926,1975,505,588,605,572,557,584,446,393,385,372,380,325,315,283,231,167,98,43,12,2,0,Female-Population
3757,Estimates,Netherlands,,528,Country,926,1980,431,515,597,614,586,567,585,447,395,384,367,372,315,298,257,194,121,56,17,3,0,Female-Population
3758,Estimates,Netherlands,,528,Country,926,1985,427,434,517,602,623,596,570,585,446,393,380,360,360,299,273,220,146,73,24,4,0,Female-Population
3759,Estimates,Netherlands,,528,Country,926,1990,456,435,440,526,618,637,599,569,582,443,389,372,349,343,275,235,168,89,31,6,1,Female-Population
3760,Estimates,Netherlands,,528,Country,926,1995,479,466,443,451,543,636,643,600,569,579,439,382,361,332,316,239,181,103,38,8,1,Female-Population
3761,Estimates,Netherlands,,528,Country,926,2000,473,487,476,457,470,562,648,649,601,566,571,430,370,343,306,275,185,112,44,9,1,Female-Population
3762,Estimates,Netherlands,,528,Country,926,2005,488,482,491,482,474,493,579,653,647,597,558,560,417,353,318,267,215,116,49,11,1,Female-Population
3763,Estimates,Netherlands,,528,Country,926,2010,452,489,482,497,505,495,498,576,646,640,588,547,543,399,331,284,216,143,54,13,1,Female-Population
3764,Estimates,Netherlands,,528,Country,926,2015,433,455,492,492,521,526,502,500,575,638,627,574,526,515,372,298,234,149,71,16,2,Female-Population
3765,Estimates,Netherlands,,528,Country,926,2020,419,435,456,494,498,528,532,505,501,574,634,620,563,510,488,337,246,161,73,21,2,Female-Population
3766,Estimates,Switzerland,,756,Country,926,1950,206,181,151,168,181,184,157,182,184,173,155,132,113,96,77,46,23,8,2,0,0,Female-Population
3767,Estimates,Switzerland,,756,Country,926,1955,201,207,182,163,190,186,184,162,180,182,170,150,125,103,81,56,28,10,2,0,0,Female-Population
3768,Estimates,Switzerland,,756,Country,926,1960,214,200,209,197,195,193,189,189,157,179,179,165,142,114,88,62,35,12,3,0,0,Female-Population
3769,Estimates,Switzerland,,756,Country,926,1965,247,220,219,243,234,207,199,194,191,157,178,175,158,132,100,69,39,16,4,0,0,Female-Population
3770,Estimates,Switzerland,,756,Country,926,1970,246,244,223,223,256,244,211,201,195,191,155,174,168,148,116,79,45,19,5,1,0,Female-Population
3771,Estimates,Switzerland,,756,Country,926,1975,212,244,245,230,238,260,240,209,200,194,188,152,168,158,132,94,54,23,6,1,0,Female-Population
3772,Estimates,Switzerland,,756,Country,926,1980,173,201,239,243,230,234,249,229,201,194,188,181,145,158,143,111,68,30,9,1,0,Female-Population
3773,Estimates,Switzerland,,756,Country,926,1985,179,176,203,241,252,243,240,250,229,199,190,182,174,137,145,123,82,40,12,2,0,Female-Population
3774,Estimates,Switzerland,,756,Country,926,1990,188,185,181,211,254,269,255,245,252,228,196,184,174,164,127,127,95,51,17,3,0,Female-Population
3775,Estimates,Switzerland,,756,Country,926,1995,206,200,195,193,228,284,298,269,250,250,224,188,175,165,153,112,102,61,22,4,0,Female-Population
3776,Estimates,Switzerland,,756,Country,926,2000,195,207,204,201,204,244,296,301,268,247,244,215,179,166,154,137,92,67,27,6,0,Female-Population
3777,Estimates,Switzerland,,756,Country,926,2005,177,195,212,211,219,233,268,308,307,270,244,238,206,170,156,140,112,63,32,7,1,Female-Population
3778,Estimates,Switzerland,,756,Country,926,2010,186,183,201,222,234,255,262,281,320,317,274,241,234,202,162,144,123,79,32,10,1,Female-Population
3779,Estimates,Switzerland,,756,Country,926,2015,207,197,193,212,250,278,298,277,292,334,321,269,231,229,191,150,121,89,41,9,1,Female-Population
3780,Estimates,Switzerland,,756,Country,926,2020,221,211,200,208,238,274,296,310,284,296,335,320,265,226,220,179,131,89,47,12,1,Female-Population
3796,Estimates,Canada,,124,Country,918,1950,801,645,554,534,558,564,521,478,411,353,318,276,239,197,147,92,49,23,7,1,0,Female-Population
3797,Estimates,Canada,,124,Country,918,1955,948,845,670,563,557,589,596,546,488,411,347,304,257,222,178,112,66,25,8,1,0,Female-Population
3798,Estimates,Canada,,124,Country,918,1960,  1 083,993,867,675,590,595,627,625,547,485,407,337,285,243,202,135,80,35,9,2,0,Female-Population
3799,Estimates,Canada,,124,Country,918,1965,  1 092,  1 102,999,870,696,607,608,634,618,534,476,391,324,271,223,158,100,44,13,2,0,Female-Population
3800,Estimates,Canada,,124,Country,918,1970,916,  1 114,  1 116,  1 023,919,753,636,619,627,613,524,470,384,315,247,184,120,57,18,3,0,Female-Population
3801,Estimates,Canada,,124,Country,918,1975,859,945,  1 141,  1 149,  1 081,977,785,647,627,624,616,511,460,371,287,208,136,70,24,5,0,Female-Population
3802,Estimates,Canada,,124,Country,918,1980,869,878,960,  1 175,  1 195,  1 094,992,783,652,622,619,606,501,443,342,245,159,85,32,7,1,Female-Population
3803,Estimates,Canada,,124,Country,918,1985,895,881,894,983,  1 215,  1 205,  1 109,989,784,646,620,616,594,484,408,295,188,102,41,10,1,Female-Population
3804,Estimates,Canada,,124,Country,918,1990,937,931,910,937,  1 040,  1 261,  1 253,  1 138,  1 013,789,647,619,608,578,450,357,227,123,50,13,2,Female-Population
3805,Estimates,Canada,,124,Country,918,1995,963,966,967,958,982,  1 078,  1 290,  1 276,  1 152,  1 021,791,652,613,585,533,390,277,151,61,16,2,Female-Population
3806,Estimates,Canada,,124,Country,918,2000,872,989,998,  1 015,  1 007,  1 020,  1 119,  1 323,  1 295,  1 161,  1 018,782,640,591,544,468,313,185,74,19,3,Female-Population
3807,Estimates,Canada,,124,Country,918,2005,832,907,  1 033,  1 054,  1 088,  1 065,  1 080,  1 163,  1 358,  1 305,  1 163,  1 011,778,622,555,485,386,214,94,24,3,Female-Population
3808,Estimates,Canada,,124,Country,918,2010,919,876,944,  1 088,  1 156,  1 189,  1 155,  1 143,  1 201,  1 386,  1 307,  1 158,  1 000,756,585,502,415,275,115,32,4,Female-Population
3809,Estimates,Canada,,124,Country,918,2015,950,956,902,  1 035,  1 233,  1 230,  1 278,  1 208,  1 178,  1 204,  1 389,  1 309,  1 137,976,719,536,424,303,151,39,6,Female-Population
3810,Estimates,Canada,,124,Country,918,2020,972,966,969,971,  1 155,  1 344,  1 310,  1 330,  1 239,  1 194,  1 207,  1 378,  1 287,  1 103,925,658,459,313,169,53,7,Female-Population
3811,Estimates,United States of America,,840,Country,918,1950,  8 425,  6 741,  5 684,  5 549,  6 145,  6 465,  6 099,  5 812,  5 354,  4 755,  4 349,  3 853,  3 381,  2 872,  1 868,  1 193,567,302,120,32,5,Female-Population
3812,Estimates,United States of America,,840,Country,918,1955,  9 435,  8 402,  6 801,  5 680,  5 564,  6 136,  6 465,  6 074,  5 741,  5 090,  4 930,  4 156,  3 730,  3 120,  2 347,  1 450,826,295,113,29,5,Female-Population
3813,Estimates,United States of America,,840,Country,918,1960,  10 151,  9 444,  8 451,  6 765,  5 788,  5 652,  6 204,  6 466,  6 027,  5 700,  5 292,  4 821,  4 014,  3 395,  2 598,  1 876,989,434,110,27,4,Female-Population
